"","Participant","Type","img","Learn_Block","Learn_Trial","Learn_Corr","Learn_RT","NF_Trial","Condition","NF_Corr","NF_RT","Block","Count","Avg_Block"
"212","57533f7c483c14000662f391","RuleFollowing","Images/flowers_9911.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",11,0
"213","57533f7c483c14000662f391","RuleFollowing","Images/flowers_1919.png",NA,NA,NA,NA,NA,"Late",NA,NA,"Memory",12,0
"214","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","0",1,0,1.035,NA,"Late",NA,NA,"Learn",2,0
"215","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","0",2,1,0.968,NA,"Late",NA,NA,"Learn",3,0
"216","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","0",3,1,0.815,NA,"Late",NA,NA,"Learn",4,0
"217","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","0",4,1,0.781,NA,"Late",NA,NA,"Learn",5,0
"218","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","0",5,1,0.533,NA,"Late",NA,NA,"Learn",6,0
"219","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","0",6,1,0.448,NA,"Late",NA,NA,"Learn",7,0
"220","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","0",7,1,0.464,NA,"Late",NA,NA,"Learn",8,0
"221","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9919.png","0",8,1,0.579,NA,"Late",NA,NA,"Learn",1,0
"222","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9191.png","0",9,0,0.618,NA,"Late",NA,NA,"Learn",2,0
"223","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","0",10,1,1.048,NA,"Late",NA,NA,"Learn",9,0
"224","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_1911.png","0",11,0,1.687,NA,"Late",NA,NA,"Learn",3,0
"225","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","0",12,1,0.898,NA,"Late",NA,NA,"Learn",10,0
"226","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9119.png","0",13,1,0.584,NA,"Late",NA,NA,"Learn",4,0
"227","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9191.png","0",14,1,0.815,NA,"Late",NA,NA,"Learn",5,0
"228","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","0",15,1,0.681,NA,"Late",NA,NA,"Learn",11,0
"229","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","0",16,1,0.582,NA,"Late",NA,NA,"Learn",12,0
"230","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9919.png","0",17,0,0.515,NA,"Late",NA,NA,"Learn",6,0
"231","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9119.png","0",19,1,1.047,NA,"Late",NA,NA,"Learn",8,0
"232","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9191.png","0",20,1,0.799,NA,"Late",NA,NA,"Learn",9,0
"233","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9119.png","0",21,1,0.915,NA,"Late",NA,NA,"Learn",10,0
"234","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9119.png","0",22,1,0.848,NA,"Late",NA,NA,"Learn",11,0
"235","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","0",23,1,0.705,NA,"Late",NA,NA,"Learn",13,1
"236","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_1911.png","0",24,0,0.865,NA,"Late",NA,NA,"Learn",12,0
"237","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9191.png","0",25,1,1.949,NA,"Late",NA,NA,"Learn",13,1
"238","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","0",26,0,1.198,NA,"Late",NA,NA,"Learn",14,1
"239","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","0",27,1,0.882,NA,"Late",NA,NA,"Learn",15,1
"240","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","0",28,1,0.532,NA,"Late",NA,NA,"Learn",16,1
"241","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","0",29,1,0.498,NA,"Late",NA,NA,"Learn",17,1
"242","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_1911.png","0",30,0,1.131,NA,"Late",NA,NA,"Learn",14,1
"243","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9191.png","0",31,1,1.315,NA,"Late",NA,NA,"Learn",15,1
"244","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","0",32,1,0.588,NA,"Late",NA,NA,"Learn",18,1
"245","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9191.png","0",33,0,0.715,NA,"Late",NA,NA,"Learn",16,1
"246","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9119.png","0",34,1,0.999,NA,"Late",NA,NA,"Learn",17,1
"247","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9119.png","0",35,0,0.949,NA,"Late",NA,NA,"Learn",18,1
"248","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9919.png","0",36,1,1.599,NA,"Late",NA,NA,"Learn",19,1
"249","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_1911.png","0",37,0,1.098,NA,"Late",NA,NA,"Learn",20,1
"250","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","0",38,1,0.933,NA,"Late",NA,NA,"Learn",19,1
"251","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_1911.png","0",39,1,1.332,NA,"Late",NA,NA,"Learn",21,1
"252","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","0",40,1,1.216,NA,"Late",NA,NA,"Learn",20,1
"253","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","0",41,1,0.615,NA,"Late",NA,NA,"Learn",21,1
"254","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","0",42,1,0.597,NA,"Late",NA,NA,"Learn",22,1
"255","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_1911.png","0",43,0,1.581,NA,"Late",NA,NA,"Learn",22,1
"256","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","0",44,1,0.965,NA,"Late",NA,NA,"Learn",23,1
"257","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9919.png","0",45,0,0.932,NA,"Late",NA,NA,"Learn",23,1
"258","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","0",46,1,0.782,NA,"Late",NA,NA,"Learn",24,1
"259","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9919.png","0",47,0,0.732,NA,"Late",NA,NA,"Learn",24,1
"260","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","1",0,1,1.233,NA,"Late",NA,NA,"Learn",25,2
"261","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","1",1,1,0.799,NA,"Late",NA,NA,"Learn",26,2
"262","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_1911.png","1",2,0,1.015,NA,"Late",NA,NA,"Learn",25,2
"263","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9919.png","1",3,0,0.815,NA,"Late",NA,NA,"Learn",26,2
"264","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","1",4,1,1.239,NA,"Late",NA,NA,"Learn",27,2
"265","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","1",5,1,0.615,NA,"Late",NA,NA,"Learn",28,2
"266","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","1",6,0,1.061,NA,"Late",NA,NA,"Learn",1,0
"267","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","1",7,0,1.981,NA,"Late",NA,NA,"Learn",29,2
"268","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","1",8,1,0.749,NA,"Late",NA,NA,"Learn",30,2
"269","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","1",9,0,1.164,NA,"Late",NA,NA,"Learn",2,0
"270","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9191.png","1",10,1,1.771,NA,"Late",NA,NA,"Learn",27,2
"271","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","1",11,1,0.781,NA,"Late",NA,NA,"Learn",31,2
"272","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9191.png","1",12,1,1.499,NA,"Late",NA,NA,"Learn",28,2
"273","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","1",13,1,0.598,NA,"Late",NA,NA,"Learn",32,2
"274","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9119.png","1",14,1,1.439,NA,"Late",NA,NA,"Learn",29,2
"275","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","1",15,0,1.581,NA,"Late",NA,NA,"Learn",3,0
"276","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","1",16,0,1.133,NA,"Late",NA,NA,"Learn",4,0
"277","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","1",17,1,1.747,NA,"Late",NA,NA,"Learn",33,2
"278","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","1",18,1,1.181,NA,"Late",NA,NA,"Learn",34,2
"279","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","1",19,1,1.749,NA,"Late",NA,NA,"Learn",5,0
"280","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","1",20,1,0.54,NA,"Late",NA,NA,"Learn",35,2
"281","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","1",21,1,0.582,NA,"Late",NA,NA,"Learn",36,2
"282","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","1",22,1,0.398,NA,"Late",NA,NA,"Learn",37,3
"283","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","1",23,1,0.515,NA,"Late",NA,NA,"Learn",38,3
"284","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","1",24,1,0.481,NA,"Late",NA,NA,"Learn",39,3
"285","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9919.png","1",25,1,0.422,NA,"Late",NA,NA,"Learn",30,2
"286","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","1",26,1,0.766,NA,"Late",NA,NA,"Learn",40,3
"287","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","1",27,1,1.165,NA,"Late",NA,NA,"Learn",41,3
"288","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","1",28,0,0.732,NA,"Late",NA,NA,"Learn",6,0
"289","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","1",29,1,0.731,NA,"Late",NA,NA,"Learn",7,0
"290","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","1",30,1,1.049,NA,"Late",NA,NA,"Learn",42,3
"291","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","1",31,1,0.548,NA,"Late",NA,NA,"Learn",43,3
"292","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9119.png","1",32,1,0.732,NA,"Late",NA,NA,"Learn",31,2
"293","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","1",33,0,0.465,NA,"Late",NA,NA,"Learn",8,0
"294","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9119.png","1",34,1,0.582,NA,"Late",NA,NA,"Learn",32,2
"295","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","1",35,1,0.631,NA,"Late",NA,NA,"Learn",9,0
"296","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9919.png","1",36,0,0.498,NA,"Late",NA,NA,"Learn",33,2
"297","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","1",37,0,0.499,NA,"Late",NA,NA,"Learn",10,0
"298","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","1",38,1,0.599,NA,"Late",NA,NA,"Learn",44,3
"299","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","1",39,0,1.382,NA,"Late",NA,NA,"Learn",45,3
"300","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9191.png","1",40,1,1.44,NA,"Late",NA,NA,"Learn",34,2
"301","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","1",41,1,0.483,NA,"Late",NA,NA,"Learn",46,3
"302","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_1911.png","1",42,1,0.756,NA,"Late",NA,NA,"Learn",35,2
"303","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","1",43,1,0.464,NA,"Late",NA,NA,"Learn",47,3
"304","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","1",44,1,0.498,NA,"Late",NA,NA,"Learn",11,0
"305","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","1",45,1,0.665,NA,"Late",NA,NA,"Learn",48,3
"306","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","1",46,0,0.482,NA,"Late",NA,NA,"Learn",12,0
"307","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_1911.png","1",47,1,0.632,NA,"Late",NA,NA,"Learn",36,2
"308","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","2",0,1,1.748,NA,"Late",NA,NA,"Learn",13,1
"309","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","2",1,1,0.766,NA,"Late",NA,NA,"Learn",49,4
"310","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","2",2,1,0.647,NA,"Late",NA,NA,"Learn",14,1
"311","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","2",3,0,1.566,NA,"Late",NA,NA,"Learn",15,1
"312","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","2",4,1,0.632,NA,"Late",NA,NA,"Learn",50,4
"313","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","2",5,1,0.732,NA,"Late",NA,NA,"Learn",16,1
"314","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","2",6,0,0.55,NA,"Late",NA,NA,"Learn",17,1
"315","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","2",7,1,0.798,NA,"Late",NA,NA,"Learn",18,1
"316","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","2",8,0,0.748,NA,"Late",NA,NA,"Learn",51,4
"317","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","2",9,1,1.129,NA,"Late",NA,NA,"Learn",52,4
"318","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","2",10,1,1.181,NA,"Late",NA,NA,"Learn",19,1
"319","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","2",11,1,0.665,NA,"Late",NA,NA,"Learn",20,1
"320","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","2",12,1,1.389,NA,"Late",NA,NA,"Learn",53,4
"321","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","2",13,1,0.682,NA,"Late",NA,NA,"Learn",54,4
"322","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","2",14,1,1.446,NA,"Late",NA,NA,"Learn",21,1
"323","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","2",15,1,1.766,NA,"Late",NA,NA,"Learn",22,1
"324","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","2",16,1,0.632,NA,"Late",NA,NA,"Learn",55,4
"325","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","2",19,1,1.797,NA,"Late",NA,NA,"Learn",56,4
"326","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","2",20,1,1.082,NA,"Late",NA,NA,"Learn",57,4
"327","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","2",21,1,0.814,NA,"Late",NA,NA,"Learn",25,2
"328","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","2",22,1,0.732,NA,"Late",NA,NA,"Learn",26,2
"329","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","2",23,1,0.665,NA,"Late",NA,NA,"Learn",58,4
"330","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","2",24,1,0.565,NA,"Late",NA,NA,"Learn",59,4
"331","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","2",25,1,0.549,NA,"Late",NA,NA,"Learn",60,4
"332","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","2",26,1,0.582,NA,"Late",NA,NA,"Learn",27,2
"333","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","2",27,1,0.83,NA,"Late",NA,NA,"Learn",61,5
"334","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","2",28,1,1.415,NA,"Late",NA,NA,"Learn",28,2
"335","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","2",29,1,1.223,NA,"Late",NA,NA,"Learn",62,5
"336","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","2",30,1,1.015,NA,"Late",NA,NA,"Learn",63,5
"337","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","2",31,0,0.798,NA,"Late",NA,NA,"Learn",29,2
"338","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","2",32,1,0.68,NA,"Late",NA,NA,"Learn",64,5
"339","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","2",33,1,1.216,NA,"Late",NA,NA,"Learn",65,5
"340","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","2",34,1,0.682,NA,"Late",NA,NA,"Learn",66,5
"341","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","2",35,1,1.115,NA,"Late",NA,NA,"Learn",30,2
"342","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","2",36,1,0.732,NA,"Late",NA,NA,"Learn",31,2
"343","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","2",37,1,0.682,NA,"Late",NA,NA,"Learn",67,5
"344","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","2",38,1,0.614,NA,"Late",NA,NA,"Learn",32,2
"345","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png","2",39,1,0.699,NA,"Late",NA,NA,"Learn",68,5
"346","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png","2",40,1,1.499,NA,"Late",NA,NA,"Learn",33,2
"347","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png","2",41,1,0.532,NA,"Late",NA,NA,"Learn",69,5
"348","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","2",42,0,0.599,NA,"Late",NA,NA,"Learn",34,2
"349","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","2",43,1,0.715,NA,"Late",NA,NA,"Learn",35,2
"350","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","2",44,1,0.616,NA,"Late",NA,NA,"Learn",70,5
"351","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png","2",45,1,0.598,NA,"Late",NA,NA,"Learn",36,2
"352","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png","2",46,1,0.582,NA,"Late",NA,NA,"Learn",71,5
"353","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png","2",47,1,1.032,NA,"Late",NA,NA,"Learn",72,5
"354","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,0,"Late",1,0.865,"NF",1,0
"355","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png",NA,NA,NA,NA,1,"Late",1,1.381,"NF",1,0
"356","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,2,"Late",1,0.649,"NF",2,0
"357","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,3,"Late",1,0.798,"NF",3,0
"358","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png",NA,NA,NA,NA,4,"Late",1,0.829,"NF",2,0
"359","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,5,"Late",1,0.874,"NF",1,0
"360","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,6,"Late",0,1.138,"NF",2,0
"361","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,7,"Late",1,1.048,"NF",4,0
"362","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png",NA,NA,NA,NA,8,"Late",1,0.998,"NF",3,0
"363","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,9,"Late",1,1.389,"NF",3,0
"364","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,10,"Late",1,1.482,"NF",5,0
"365","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,11,"Late",1,0.765,"NF",6,0
"366","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png",NA,NA,NA,NA,12,"Late",1,1.25,"NF",4,0
"367","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,13,"Late",1,0.899,"NF",4,0
"368","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,14,"Late",1,1.214,"NF",7,0
"369","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png",NA,NA,NA,NA,15,"Late",1,1.683,"NF",5,0
"370","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,16,"Late",1,0.798,"NF",8,0
"371","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png",NA,NA,NA,NA,17,"Late",1,0.782,"NF",6,0
"372","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,18,"Late",1,1.099,"NF",5,0
"373","580241d0279ffd000124e3e3","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,19,"Late",1,1.449,"NF",9,0
"374","580241d0279ffd000124e3e3","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,20,"Late",1,0.798,"NF",10,0
"375","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,21,"Late",1,0.847,"NF",6,0
"376","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,22,"Late",1,1.123,"NF",7,0
"377","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,23,"Late",1,0.58,"NF",11,0
"378","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png",NA,NA,NA,NA,24,"Late",1,1.132,"NF",7,0
"379","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,25,"Late",1,0.732,"NF",8,0
"380","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png",NA,NA,NA,NA,26,"Late",1,0.948,"NF",8,0
"381","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png",NA,NA,NA,NA,27,"Late",1,0.532,"NF",9,0
"382","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png",NA,NA,NA,NA,28,"Late",1,1.181,"NF",10,0
"383","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,29,"Late",1,0.881,"NF",9,0
"384","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png",NA,NA,NA,NA,30,"Late",0,0.631,"NF",11,0
"385","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,31,"Late",0,0.998,"NF",10,0
"386","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,32,"Late",1,1.048,"NF",11,0
"387","580241d0279ffd000124e3e3","Exception","Images/flowers_1991.png",NA,NA,NA,NA,33,"Late",0,0.665,"NF",12,0
"388","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,34,"Late",1,0.915,"NF",12,0
"389","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,35,"Late",1,1.315,"NF",13,1
"390","580241d0279ffd000124e3e3","Exception","Images/flowers_1199.png",NA,NA,NA,NA,36,"Late",1,1.098,"NF",13,1
"391","580241d0279ffd000124e3e3","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,37,"Late",1,0.732,"NF",12,0
"392","580241d0279ffd000124e3e3","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,38,"Late",1,0.832,"NF",13,1
"393","580241d0279ffd000124e3e3","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,39,"Late",1,0.681,"NF",14,1
