Participant,Session,Gender,Age,Condition,Block,Image,Type,Count,Learn_Block,Learn_Trial,Learn_Corr,Learn_RT,NF_Trial,Memory_Trial,Seen_Unseen,Memory_RT,NF_Corr,NF_RT,Memory_Corr,Avg_Block
{{362}},SONA,F,20.1,Early,NF,1119,Prototype,12,NA,NA,NA,NA,37,NA,NA,NA,1,0.391,NA,0
{{362}},SONA,F,20.1,Early,NF,9991,Prototype,13,NA,NA,NA,NA,38,NA,NA,NA,1,0.39,NA,1
{{362}},SONA,F,20.1,Early,NF,9119,RuleFollowing,14,NA,NA,NA,NA,39,NA,NA,NA,1,0.458,NA,1
{{362}},SONA,F,20.1,Early,NF,1119,Prototype,14,NA,NA,NA,NA,40,NA,NA,NA,1,0.448,NA,1
{{362}},SONA,F,20.1,Early,NF,9191,RuleFollowing,15,NA,NA,NA,NA,41,NA,NA,NA,1,0.464,NA,1
{{362}},SONA,F,20.1,Early,NF,9119,RuleFollowing,16,NA,NA,NA,NA,42,NA,NA,NA,1,0.415,NA,1
{{362}},SONA,F,20.1,Early,NF,9991,Prototype,15,NA,NA,NA,NA,43,NA,NA,NA,1,0.449,NA,1
{{362}},SONA,F,20.1,Early,NF,1991,Exception,14,NA,NA,NA,NA,44,NA,NA,NA,1,0.499,NA,1
{{362}},SONA,F,20.1,Early,NF,1199,Exception,15,NA,NA,NA,NA,45,NA,NA,NA,0,0.331,NA,1
{{362}},SONA,F,20.1,Early,NF,9991,Prototype,16,NA,NA,NA,NA,46,NA,NA,NA,1,0.665,NA,1
{{362}},SONA,F,20.1,Early,NF,1991,Exception,16,NA,NA,NA,NA,47,NA,NA,NA,1,0.758,NA,1
{{362}},SONA,F,20.1,Early,Memory,9991,Prototype,1,NA,NA,NA,NA,NA,0,Seen,0.688,NA,NA,0,0
{{362}},SONA,F,20.1,Early,Memory,9199,RuleFollowing,1,NA,NA,NA,NA,NA,1,Unseen,0.285,NA,NA,0,0
{{362}},SONA,F,20.1,Early,Memory,1991,Exception,1,NA,NA,NA,NA,NA,2,Seen,0.264,NA,NA,1,0
{{362}},SONA,F,20.1,Early,Memory,9999,Prototype,2,NA,NA,NA,NA,NA,3,Seen,0.33,NA,NA,0,0
{{362}},SONA,F,20.1,Early,Memory,1199,Exception,2,NA,NA,NA,NA,NA,4,Seen,0.865,NA,NA,0,0
{{362}},SONA,F,20.1,Early,Memory,1999,Exception,3,NA,NA,NA,NA,NA,5,Unseen,0.867,NA,NA,1,0
{{362}},SONA,F,20.1,Early,Memory,1991,Exception,4,NA,NA,NA,NA,NA,6,Seen,0.583,NA,NA,0,0
{{362}},SONA,F,20.1,Early,Memory,9119,RuleFollowing,2,NA,NA,NA,NA,NA,7,Seen,0.241,NA,NA,1,0
{{362}},SONA,F,20.1,Early,Memory,9199,RuleFollowing,3,NA,NA,NA,NA,NA,8,Unseen,0.307,NA,NA,0,0
{{362}},SONA,F,20.1,Early,Memory,1191,Exception,5,NA,NA,NA,NA,NA,9,Unseen,0.45,NA,NA,0,0
{{362}},SONA,F,20.1,Early,Memory,1999,Exception,6,NA,NA,NA,NA,NA,10,Unseen,0.759,NA,NA,1,0
{{362}},SONA,F,20.1,Early,Memory,1199,Exception,7,NA,NA,NA,NA,NA,11,Seen,0.298,NA,NA,1,0
{{362}},SONA,F,20.1,Early,Memory,1919,RuleFollowing,4,NA,NA,NA,NA,NA,12,Unseen,0.282,NA,NA,0,0
{{362}},SONA,F,20.1,Early,Memory,9111,RuleFollowing,5,NA,NA,NA,NA,NA,13,Unseen,0.417,NA,NA,0,0
{{362}},SONA,F,20.1,Early,Memory,9119,RuleFollowing,6,NA,NA,NA,NA,NA,14,Seen,0.329,NA,NA,1,0
{{362}},SONA,F,20.1,Early,Memory,9991,Prototype,3,NA,NA,NA,NA,NA,15,Seen,0.431,NA,NA,1,0
{{362}},SONA,F,20.1,Early,Memory,9911,RuleFollowing,7,NA,NA,NA,NA,NA,16,Unseen,0.301,NA,NA,1,0
{{362}},SONA,F,20.1,Early,Memory,9111,RuleFollowing,8,NA,NA,NA,NA,NA,17,Unseen,0.263,NA,NA,0,0
{{362}},SONA,F,20.1,Early,Memory,1911,RuleFollowing,9,NA,NA,NA,NA,NA,18,Seen,0.253,NA,NA,1,0
{{362}},SONA,F,20.1,Early,Memory,1191,Exception,8,NA,NA,NA,NA,NA,19,Unseen,0.383,NA,NA,1,0
{{362}},SONA,F,20.1,Early,Memory,1911,RuleFollowing,10,NA,NA,NA,NA,NA,20,Seen,0.256,NA,NA,1,0
{{362}},SONA,F,20.1,Early,Memory,9999,Prototype,4,NA,NA,NA,NA,NA,21,Seen,0.339,NA,NA,0,0
{{362}},SONA,F,20.1,Early,Memory,9911,RuleFollowing,11,NA,NA,NA,NA,NA,22,Unseen,0.264,NA,NA,0,0
{{362}},SONA,F,20.1,Early,Memory,1919,RuleFollowing,12,NA,NA,NA,NA,NA,23,Unseen,0.297,NA,NA,1,0
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,2,0,1,0,0.709,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,3,0,2,1,0.928,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,4,0,3,1,0.555,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,5,0,4,1,0.618,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,6,0,5,1,1.583,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,7,0,6,1,0.915,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,8,0,7,1,0.996,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,9,0,8,1,0.424,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,9119,RuleFollowing,1,0,9,1,0.836,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1911,RuleFollowing,2,0,10,0,0.54,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,10,0,11,0,1.37,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1911,RuleFollowing,3,0,13,1,1.01,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,11,0,14,0,1.622,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,2,0,15,0,1.234,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,3,0,17,1,1.997,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1911,RuleFollowing,4,0,18,1,1.409,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,13,0,20,1,0.783,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,4,0,21,0,0.815,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,14,0,22,1,1.77,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,15,0,23,1,1.063,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,5,0,25,0,0.889,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,16,0,26,0,1.06,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,6,0,27,0,1.582,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,17,0,28,0,1.25,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9919,RuleFollowing,7,0,29,1,1.754,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,18,0,30,1,0.956,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,7,0,32,0,1.728,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,19,0,33,0,1.143,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9191,RuleFollowing,9,0,35,0,1.375,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,20,0,36,1,0.916,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,9,0,37,1,0.715,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,9191,RuleFollowing,10,0,38,1,0.702,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,21,0,39,1,0.542,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,10,0,40,0,0.565,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,22,0,41,0,1.09,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9119,RuleFollowing,11,0,42,1,1.554,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,9191,RuleFollowing,12,0,43,0,0.727,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,11,0,44,0,1.116,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,12,0,46,1,1.223,NA,NA,NA,NA,NA,NA,NA,0
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,24,0,47,1,1.023,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,25,1,0,1,0.803,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,26,1,1,1,0.727,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,13,1,2,0,0.449,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,27,1,3,1,0.909,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,28,1,4,0,1.529,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9191,RuleFollowing,13,1,5,0,0.676,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,29,1,6,1,1.088,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9119,RuleFollowing,14,1,7,0,0.555,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,30,1,8,1,1.488,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1911,RuleFollowing,15,1,9,1,1.248,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,14,1,10,1,0.555,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,15,1,11,0,1.355,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,31,1,12,1,0.808,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,32,1,13,1,0.622,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,33,1,14,1,0.623,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,34,1,15,1,0.609,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1911,RuleFollowing,16,1,16,1,0.489,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9191,RuleFollowing,17,1,17,1,0.383,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,35,1,18,0,0.51,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,36,1,19,1,0.635,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,37,1,20,1,0.424,NA,NA,NA,NA,NA,NA,NA,3
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,16,1,21,0,0.436,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,38,1,22,1,0.622,NA,NA,NA,NA,NA,NA,NA,3
{{371}},SONA,NA,NA,Early,Learn,9919,RuleFollowing,18,1,23,1,0.461,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,39,1,24,1,0.476,NA,NA,NA,NA,NA,NA,NA,3
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,18,1,26,0,0.863,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,40,1,27,1,0.622,NA,NA,NA,NA,NA,NA,NA,3
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,41,1,28,0,1.023,NA,NA,NA,NA,NA,NA,NA,3
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,42,1,29,1,0.57,NA,NA,NA,NA,NA,NA,NA,3
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,19,1,30,1,0.876,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1911,RuleFollowing,19,1,31,0,0.795,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9919,RuleFollowing,20,1,32,1,0.663,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9119,RuleFollowing,21,1,33,0,1.424,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,43,1,34,1,0.585,NA,NA,NA,NA,NA,NA,NA,3
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,20,1,35,0,1.077,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,21,1,36,0,0.823,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,44,1,37,1,0.674,NA,NA,NA,NA,NA,NA,NA,3
{{371}},SONA,NA,NA,Early,Learn,9119,RuleFollowing,22,1,38,1,0.996,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,45,1,39,0,0.693,NA,NA,NA,NA,NA,NA,NA,3
{{371}},SONA,NA,NA,Early,Learn,9191,RuleFollowing,23,1,40,0,0.757,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9919,RuleFollowing,24,1,41,1,0.822,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,22,1,42,0,0.596,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,23,1,43,0,0.861,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,46,1,44,1,0.877,NA,NA,NA,NA,NA,NA,NA,3
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,47,1,45,0,1.805,NA,NA,NA,NA,NA,NA,NA,3
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,24,1,46,0,0.675,NA,NA,NA,NA,NA,NA,NA,1
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,48,1,47,1,0.956,NA,NA,NA,NA,NA,NA,NA,3
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,49,2,0,1,1.023,NA,NA,NA,NA,NA,NA,NA,4
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,50,2,1,1,0.582,NA,NA,NA,NA,NA,NA,NA,4
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,51,2,2,1,0.684,NA,NA,NA,NA,NA,NA,NA,4
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,25,2,3,1,0.728,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,52,2,4,1,0.502,NA,NA,NA,NA,NA,NA,NA,4
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,53,2,5,1,0.45,NA,NA,NA,NA,NA,NA,NA,4
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,54,2,6,1,0.515,NA,NA,NA,NA,NA,NA,NA,4
{{371}},SONA,NA,NA,Early,Learn,9191,RuleFollowing,25,2,7,1,0.531,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,55,2,8,1,0.396,NA,NA,NA,NA,NA,NA,NA,4
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,26,2,9,0,0.436,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9191,RuleFollowing,26,2,10,1,1.583,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,27,2,11,0,0.425,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9119,RuleFollowing,27,2,12,1,1.478,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,56,2,13,0,0.742,NA,NA,NA,NA,NA,NA,NA,4
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,28,2,14,0,1.463,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9119,RuleFollowing,28,2,15,1,0.783,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9919,RuleFollowing,29,2,16,0,0.771,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,57,2,17,1,0.623,NA,NA,NA,NA,NA,NA,NA,4
{{371}},SONA,NA,NA,Early,Learn,1911,RuleFollowing,30,2,18,1,0.797,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,58,2,19,1,0.529,NA,NA,NA,NA,NA,NA,NA,4
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,59,2,20,1,0.716,NA,NA,NA,NA,NA,NA,NA,4
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,29,2,21,0,0.675,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,60,2,22,1,0.931,NA,NA,NA,NA,NA,NA,NA,4
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,61,2,23,1,0.529,NA,NA,NA,NA,NA,NA,NA,5
{{371}},SONA,NA,NA,Early,Learn,9191,RuleFollowing,31,2,24,1,1.169,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,62,2,25,1,0.636,NA,NA,NA,NA,NA,NA,NA,5
{{371}},SONA,NA,NA,Early,Learn,9919,RuleFollowing,32,2,26,1,0.489,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,63,2,27,1,0.448,NA,NA,NA,NA,NA,NA,NA,5
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,30,2,28,1,0.663,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1911,RuleFollowing,33,2,29,1,0.543,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,64,2,30,1,0.343,NA,NA,NA,NA,NA,NA,NA,5
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,31,2,31,1,0.356,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,65,2,32,0,0.316,NA,NA,NA,NA,NA,NA,NA,5
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,32,2,33,0,0.556,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,33,2,34,1,0.742,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,66,2,35,0,0.464,NA,NA,NA,NA,NA,NA,NA,5
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,34,2,36,1,0.609,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,67,2,37,1,0.796,NA,NA,NA,NA,NA,NA,NA,5
{{371}},SONA,NA,NA,Early,Learn,9999,Prototype,68,2,38,1,0.649,NA,NA,NA,NA,NA,NA,NA,5
{{371}},SONA,NA,NA,Early,Learn,1199,Exception,35,2,39,0,0.542,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9919,RuleFollowing,34,2,40,1,0.686,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1119,Prototype,69,2,41,1,0.862,NA,NA,NA,NA,NA,NA,NA,5
{{371}},SONA,NA,NA,Early,Learn,1991,Exception,36,2,42,1,0.757,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,70,2,43,1,0.768,NA,NA,NA,NA,NA,NA,NA,5
{{371}},SONA,NA,NA,Early,Learn,9991,Prototype,71,2,44,1,0.476,NA,NA,NA,NA,NA,NA,NA,5
{{371}},SONA,NA,NA,Early,Learn,1111,Prototype,72,2,45,1,0.675,NA,NA,NA,NA,NA,NA,NA,5
{{371}},SONA,NA,NA,Early,Learn,1911,RuleFollowing,35,2,46,1,0.523,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,Learn,9119,RuleFollowing,36,2,47,0,0.651,NA,NA,NA,NA,NA,NA,NA,2
{{371}},SONA,NA,NA,Early,NF,9999,Prototype,1,NA,NA,NA,NA,0,NA,NA,NA,1,1.022,NA,0
{{371}},SONA,NA,NA,Early,NF,1991,Exception,1,NA,NA,NA,NA,1,NA,NA,NA,1,0.676,NA,0
{{371}},SONA,NA,NA,Early,NF,9999,Prototype,2,NA,NA,NA,NA,2,NA,NA,NA,1,0.716,NA,0
{{371}},SONA,NA,NA,Early,NF,1119,Prototype,3,NA,NA,NA,NA,3,NA,NA,NA,1,0.634,NA,0
{{371}},SONA,NA,NA,Early,NF,1991,Exception,2,NA,NA,NA,NA,4,NA,NA,NA,1,0.742,NA,0
{{371}},SONA,NA,NA,Early,NF,9919,RuleFollowing,1,NA,NA,NA,NA,5,NA,NA,NA,1,0.689,NA,0
{{371}},SONA,NA,NA,Early,NF,9119,RuleFollowing,2,NA,NA,NA,NA,6,NA,NA,NA,0,0.661,NA,0
{{371}},SONA,NA,NA,Early,NF,1111,Prototype,4,NA,NA,NA,NA,7,NA,NA,NA,1,0.595,NA,0
{{371}},SONA,NA,NA,Early,NF,1199,Exception,3,NA,NA,NA,NA,8,NA,NA,NA,0,0.57,NA,0
{{371}},SONA,NA,NA,Early,NF,1911,RuleFollowing,3,NA,NA,NA,NA,9,NA,NA,NA,1,0.543,NA,0
{{371}},SONA,NA,NA,Early,NF,1119,Prototype,5,NA,NA,NA,NA,10,NA,NA,NA,1,0.491,NA,0
{{371}},SONA,NA,NA,Early,NF,1111,Prototype,6,NA,NA,NA,NA,11,NA,NA,NA,1,0.53,NA,0
{{371}},SONA,NA,NA,Early,NF,1199,Exception,4,NA,NA,NA,NA,12,NA,NA,NA,0,0.529,NA,0
{{371}},SONA,NA,NA,Early,NF,9919,RuleFollowing,4,NA,NA,NA,NA,13,NA,NA,NA,1,0.623,NA,0
{{371}},SONA,NA,NA,Early,NF,9999,Prototype,7,NA,NA,NA,NA,14,NA,NA,NA,1,0.543,NA,0
{{371}},SONA,NA,NA,Early,NF,1199,Exception,5,NA,NA,NA,NA,15,NA,NA,NA,0,0.65,NA,0
{{371}},SONA,NA,NA,Early,NF,1111,Prototype,8,NA,NA,NA,NA,16,NA,NA,NA,1,0.623,NA,0
{{371}},SONA,NA,NA,Early,NF,1199,Exception,6,NA,NA,NA,NA,17,NA,NA,NA,0,0.582,NA,0
{{371}},SONA,NA,NA,Early,NF,9119,RuleFollowing,5,NA,NA,NA,NA,18,NA,NA,NA,0,0.595,NA,0
{{371}},SONA,NA,NA,Early,NF,1111,Prototype,9,NA,NA,NA,NA,19,NA,NA,NA,1,0.609,NA,0
{{371}},SONA,NA,NA,Early,NF,9999,Prototype,10,NA,NA,NA,NA,20,NA,NA,NA,1,0.596,NA,0
{{371}},SONA,NA,NA,Early,NF,9919,RuleFollowing,6,NA,NA,NA,NA,21,NA,NA,NA,1,0.516,NA,0
{{371}},SONA,NA,NA,Early,NF,9191,RuleFollowing,7,NA,NA,NA,NA,22,NA,NA,NA,1,0.519,NA,0
{{371}},SONA,NA,NA,Early,NF,9991,Prototype,11,NA,NA,NA,NA,23,NA,NA,NA,1,0.443,NA,0
{{371}},SONA,NA,NA,Early,NF,1991,Exception,7,NA,NA,NA,NA,24,NA,NA,NA,1,0.689,NA,0
{{371}},SONA,NA,NA,Early,NF,9919,RuleFollowing,8,NA,NA,NA,NA,25,NA,NA,NA,1,0.502,NA,0
{{371}},SONA,NA,NA,Early,NF,1199,Exception,8,NA,NA,NA,NA,26,NA,NA,NA,0,0.515,NA,0
{{371}},SONA,NA,NA,Early,NF,1199,Exception,9,NA,NA,NA,NA,27,NA,NA,NA,0,0.463,NA,0
{{371}},SONA,NA,NA,Early,NF,1991,Exception,10,NA,NA,NA,NA,28,NA,NA,NA,1,0.435,NA,0
{{371}},SONA,NA,NA,Early,NF,9191,RuleFollowing,9,NA,NA,NA,NA,29,NA,NA,NA,1,0.515,NA,0
{{371}},SONA,NA,NA,Early,NF,1991,Exception,11,NA,NA,NA,NA,30,NA,NA,NA,0,0.409,NA,0
{{371}},SONA,NA,NA,Early,NF,1911,RuleFollowing,10,NA,NA,NA,NA,31,NA,NA,NA,0,0.516,NA,0
{{371}},SONA,NA,NA,Early,NF,1911,RuleFollowing,11,NA,NA,NA,NA,32,NA,NA,NA,1,0.796,NA,0
{{371}},SONA,NA,NA,Early,NF,1991,Exception,12,NA,NA,NA,NA,33,NA,NA,NA,1,0.436,NA,0
{{371}},SONA,NA,NA,Early,NF,9191,RuleFollowing,12,NA,NA,NA,NA,34,NA,NA,NA,1,0.795,NA,0
{{371}},SONA,NA,NA,Early,NF,1911,RuleFollowing,13,NA,NA,NA,NA,35,NA,NA,NA,1,0.503,NA,1
{{371}},SONA,NA,NA,Early,NF,1199,Exception,13,NA,NA,NA,NA,36,NA,NA,NA,0,0.728,NA,1
{{371}},SONA,NA,NA,Early,NF,1119,Prototype,12,NA,NA,NA,NA,37,NA,NA,NA,1,1.169,NA,0
{{371}},SONA,NA,NA,Early,NF,9991,Prototype,13,NA,NA,NA,NA,38,NA,NA,NA,1,0.584,NA,1
{{371}},SONA,NA,NA,Early,NF,9119,RuleFollowing,14,NA,NA,NA,NA,39,NA,NA,NA,0,0.583,NA,1
